"ANHO","MES","UBIGEO","DEPARTAMENTO","PROVINCIA","DISTRITO","SECTOR","CATEGORIA","CO_IPRESS","RAZON_SOC","SEXO","EDAD","NRO_TOTAL_ATENCIONES","NRO_TOTAL_ATENDIDOS"
"2015","09","180106","MOQUEGUA","MARISCAL NIETO","TORATA","PRIVADO","II-1","00017393","HOSPITAL CUAJONE DE LA SOUTHERN PERU","2","13","10","7"
"2015","09","180106","MOQUEGUA","MARISCAL NIETO","TORATA","PRIVADO","II-1","00017393","HOSPITAL CUAJONE DE LA SOUTHERN PERU","2","10","9","7"
"2015","09","180106","MOQUEGUA","MARISCAL NIETO","TORATA","PRIVADO","II-1","00017393","HOSPITAL CUAJONE DE LA SOUTHERN PERU","2","9","13","11"
"2015","09","180106","MOQUEGUA","MARISCAL NIETO","TORATA","PRIVADO","II-1","00017393","HOSPITAL CUAJONE DE LA SOUTHERN PERU","2","7","18","14"
"2015","09","180106","MOQUEGUA","MARISCAL NIETO","TORATA","PRIVADO","II-1","00017393","HOSPITAL CUAJONE DE LA SOUTHERN PERU","2","5","5","4"
"2015","09","180106","MOQUEGUA","MARISCAL NIETO","TORATA","PRIVADO","II-1","00017393","HOSPITAL CUAJONE DE LA SOUTHERN PERU","2","4","7","5"
"2015","09","180106","MOQUEGUA","MARISCAL NIETO","TORATA","PRIVADO","II-1","00017393","HOSPITAL CUAJONE DE LA SOUTHERN PERU","1","15","32","26"
"2015","09","180106","MOQUEGUA","MARISCAL NIETO","TORATA","PRIVADO","II-1","00017393","HOSPITAL CUAJONE DE LA SOUTHERN PERU","1","14","43","30"
"2015","09","180106","MOQUEGUA","MARISCAL NIETO","TORATA","PRIVADO","II-1","00017393","HOSPITAL CUAJONE DE LA SOUTHERN PERU","1","10","39","30"
"2015","09","180106","MOQUEGUA","MARISCAL NIETO","TORATA","PRIVADO","II-1","00017393","HOSPITAL CUAJONE DE LA SOUTHERN PERU","1","9","68","56"
"2015","09","180106","MOQUEGUA","MARISCAL NIETO","TORATA","PRIVADO","II-1","00017393","HOSPITAL CUAJONE DE LA SOUTHERN PERU","1","8","55","46"
"2015","09","180106","MOQUEGUA","MARISCAL NIETO","TORATA","PRIVADO","II-1","00017393","HOSPITAL CUAJONE DE LA SOUTHERN PERU","1","4","12","9"
"2015","09","180106","MOQUEGUA","MARISCAL NIETO","TORATA","PRIVADO","II-1","00017393","HOSPITAL CUAJONE DE LA SOUTHERN PERU","1","2","10","9"
"2015","08","180106","MOQUEGUA","MARISCAL NIETO","TORATA","PRIVADO","II-1","00017393","HOSPITAL CUAJONE DE LA SOUTHERN PERU","1","15","39","32"
"2015","08","180106","MOQUEGUA","MARISCAL NIETO","TORATA","PRIVADO","II-1","00017393","HOSPITAL CUAJONE DE LA SOUTHERN PERU","1","14","45","37"
"2015","08","180106","MOQUEGUA","MARISCAL NIETO","TORATA","PRIVADO","II-1","00017393","HOSPITAL CUAJONE DE LA SOUTHERN PERU","1","12","25","18"
"2015","08","180106","MOQUEGUA","MARISCAL NIETO","TORATA","PRIVADO","II-1","00017393","HOSPITAL CUAJONE DE LA SOUTHERN PERU","1","11","23","16"
"2015","08","180106","MOQUEGUA","MARISCAL NIETO","TORATA","PRIVADO","II-1","00017393","HOSPITAL CUAJONE DE LA SOUTHERN PERU","1","10","30","25"
"2015","08","180106","MOQUEGUA","MARISCAL NIETO","TORATA","PRIVADO","II-1","00017393","HOSPITAL CUAJONE DE LA SOUTHERN PERU","1","9","54","49"
"2015","08","180106","MOQUEGUA","MARISCAL NIETO","TORATA","PRIVADO","II-1","00017393","HOSPITAL CUAJONE DE LA SOUTHERN PERU","1","7","41","34"
"2015","08","180106","MOQUEGUA","MARISCAL NIETO","TORATA","PRIVADO","II-1","00017393","HOSPITAL CUAJONE DE LA SOUTHERN PERU","1","3","8","7"
"2015","12","180303","MOQUEGUA","ILO","PACOCHA","PRIVADO","II-1","00017563","HOSPITAL SPCC - ILO","2","14","48","40"
"2015","12","180303","MOQUEGUA","ILO","PACOCHA","PRIVADO","II-1","00017563","HOSPITAL SPCC - ILO","2","13","53","38"
"2015","12","180303","MOQUEGUA","ILO","PACOCHA","PRIVADO","II-1","00017563","HOSPITAL SPCC - ILO","2","11","37","24"
"2015","12","180303","MOQUEGUA","ILO","PACOCHA","PRIVADO","II-1","00017563","HOSPITAL SPCC - ILO","2","10","31","21"
"2015","12","180303","MOQUEGUA","ILO","PACOCHA","PRIVADO","II-1","00017563","HOSPITAL SPCC - ILO","2","9","33","26"
"2015","12","180303","MOQUEGUA","ILO","PACOCHA","PRIVADO","II-1","00017563","HOSPITAL SPCC - ILO","2","8","34","26"
"2015","12","180303","MOQUEGUA","ILO","PACOCHA","PRIVADO","II-1","00017563","HOSPITAL SPCC - ILO","2","6","13","12"
"2015","12","180303","MOQUEGUA","ILO","PACOCHA","PRIVADO","II-1","00017563","HOSPITAL SPCC - ILO","1","15","55","45"
"2015","12","180303","MOQUEGUA","ILO","PACOCHA","PRIVADO","II-1","00017563","HOSPITAL SPCC - ILO","1","14","82","65"
"2015","12","180303","MOQUEGUA","ILO","PACOCHA","PRIVADO","II-1","00017563","HOSPITAL SPCC - ILO","1","12","29","19"
"2015","12","180303","MOQUEGUA","ILO","PACOCHA","PRIVADO","II-1","00017563","HOSPITAL SPCC - ILO","1","11","12","8"
"2015","12","180303","MOQUEGUA","ILO","PACOCHA","PRIVADO","II-1","00017563","HOSPITAL SPCC - ILO","1","9","48","34"
"2015","12","180303","MOQUEGUA","ILO","PACOCHA","PRIVADO","II-1","00017563","HOSPITAL SPCC - ILO","1","6","18","13"
"2015","12","180303","MOQUEGUA","ILO","PACOCHA","PRIVADO","II-1","00017563","HOSPITAL SPCC - ILO","1","3","26","20"
"2015","12","180303","MOQUEGUA","ILO","PACOCHA","PRIVADO","II-1","00017563","HOSPITAL SPCC - ILO","1","2","26","24"
"2015","11","180303","MOQUEGUA","ILO","PACOCHA","PRIVADO","II-1","00017563","HOSPITAL SPCC - ILO","2","14","44","35"
"2015","11","180303","MOQUEGUA","ILO","PACOCHA","PRIVADO","II-1","00017563","HOSPITAL SPCC - ILO","2","13","46","32"
"2015","11","180303","MOQUEGUA","ILO","PACOCHA","PRIVADO","II-1","00017563","HOSPITAL SPCC - ILO","2","11","21","17"
"2015","11","180303","MOQUEGUA","ILO","PACOCHA","PRIVADO","II-1","00017563","HOSPITAL SPCC - ILO","2","10","34","26"
"2015","11","180303","MOQUEGUA","ILO","PACOCHA","PRIVADO","II-1","00017563","HOSPITAL SPCC - ILO","2","8","25","20"
"2015","11","180303","MOQUEGUA","ILO","PACOCHA","PRIVADO","II-1","00017563","HOSPITAL SPCC - ILO","2","7","10","9"
"2015","11","180303","MOQUEGUA","ILO","PACOCHA","PRIVADO","II-1","00017563","HOSPITAL SPCC - ILO","2","6","15","12"
"2015","11","180303","MOQUEGUA","ILO","PACOCHA","PRIVADO","II-1","00017563","HOSPITAL SPCC - ILO","2","5","20","15"
"2015","11","180303","MOQUEGUA","ILO","PACOCHA","PRIVADO","II-1","00017563","HOSPITAL SPCC - ILO","2","4","16","13"
"2015","11","180303","MOQUEGUA","ILO","PACOCHA","PRIVADO","II-1","00017563","HOSPITAL SPCC - ILO","2","3","31","31"
"2015","11","180303","MOQUEGUA","ILO","PACOCHA","PRIVADO","II-1","00017563","HOSPITAL SPCC - ILO","2","2","25","22"
"2015","11","180303","MOQUEGUA","ILO","PACOCHA","PRIVADO","II-1","00017563","HOSPITAL SPCC - ILO","1","14","86","70"
"2015","11","180303","MOQUEGUA","ILO","PACOCHA","PRIVADO","II-1","00017563","HOSPITAL SPCC - ILO","1","13","50","38"
"2015","11","180303","MOQUEGUA","ILO","PACOCHA","PRIVADO","II-1","00017563","HOSPITAL SPCC - ILO","1","10","36","32"
"2015","11","180303","MOQUEGUA","ILO","PACOCHA","PRIVADO","II-1","00017563","HOSPITAL SPCC - ILO","1","9","48","37"
"2015","11","180303","MOQUEGUA","ILO","PACOCHA","PRIVADO","II-1","00017563","HOSPITAL SPCC - ILO","1","8","30","24"
"2015","11","180303","MOQUEGUA","ILO","PACOCHA","PRIVADO","II-1","00017563","HOSPITAL SPCC - ILO","1","7","19","18"
"2015","11","180303","MOQUEGUA","ILO","PACOCHA","PRIVADO","II-1","00017563","HOSPITAL SPCC - ILO","1","5","18","16"
"2015","11","180303","MOQUEGUA","ILO","PACOCHA","PRIVADO","II-1","00017563","HOSPITAL SPCC - ILO","1","4","14","11"
"2015","11","180303","MOQUEGUA","ILO","PACOCHA","PRIVADO","II-1","00017563","HOSPITAL SPCC - ILO","1","3","27","24"
"2015","11","180303","MOQUEGUA","ILO","PACOCHA","PRIVADO","II-1","00017563","HOSPITAL SPCC - ILO","1","2","39","31"
"2015","12","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","2","15","112","93"
"2015","12","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","2","13","36","32"
"2015","12","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","2","10","55","44"
"2015","12","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","2","9","65","50"
"2015","12","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","2","7","47","42"
"2015","12","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","2","6","55","51"
"2015","12","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","2","4","42","39"
"2015","12","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","2","3","57","51"
"2015","12","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","2","2","101","85"
"2015","12","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","1","15","404","334"
"2015","12","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","1","14","115","101"
"2015","12","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","1","13","116","98"
"2015","12","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","1","12","110","96"
"2015","12","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","1","10","93","78"
"2015","12","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","1","9","63","59"
"2015","12","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","1","8","48","43"
"2015","12","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","1","7","61","51"
"2015","12","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","1","6","108","99"
"2015","12","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","1","5","48","46"
"2015","12","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","1","4","49","45"
"2015","12","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","1","2","88","72"
"2015","11","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","2","15","125","103"
"2015","11","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","2","13","38","33"
"2015","11","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","2","9","82","67"
"2015","11","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","2","8","81","70"
"2015","11","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","2","7","72","59"
"2015","11","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","2","6","66","60"
"2015","11","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","2","4","57","50"
"2015","11","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","2","3","93","81"
"2015","11","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","2","2","122","102"
"2015","11","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","2","1","33","29"
"2015","11","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","1","15","448","369"
"2015","11","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","1","14","102","91"
"2015","11","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","1","13","147","128"
"2015","11","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","1","12","120","104"
"2015","11","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","1","11","118","97"
"2015","11","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","1","10","123","109"
"2015","11","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","1","9","94","85"
"2015","11","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","1","8","62","48"
"2015","11","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","1","7","63","55"
"2015","11","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","1","6","151","136"
"2015","11","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","1","4","66","59"
"2015","11","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","1","3","100","84"
"2015","11","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","1","2","118","102"
"2015","11","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","1","1","43","36"
"2015","10","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","2","15","99","93"
"2015","10","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","2","12","46","44"
"2015","10","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","2","10","48","43"
"2015","10","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","2","9","82","66"
"2015","10","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","2","8","63","48"
"2015","10","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","2","7","56","45"
"2015","10","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","2","6","79","74"
"2015","10","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","2","5","50","45"
"2015","10","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","2","4","43","39"
"2015","10","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","2","3","59","52"
"2015","10","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","2","1","32","29"
"2015","10","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","1","15","347","296"
"2015","10","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","1","14","96","85"
"2015","10","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","1","13","108","97"
"2015","10","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","1","12","126","111"
"2015","10","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","1","11","95","82"
"2015","10","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","1","10","92","83"
"2015","10","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","1","9","101","83"
"2015","10","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","1","8","59","50"
"2015","10","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","1","7","56","51"
"2015","10","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","1","6","107","97"
"2015","10","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","1","5","74","71"
"2015","10","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","1","4","35","34"
"2015","10","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","1","3","88","73"
"2015","10","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","1","2","99","87"
"2015","10","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","1","1","41","34"
"2015","09","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","2","15","74","37"
"2015","09","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","2","14","17","9"
"2015","09","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","2","12","32","11"
"2015","09","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","2","11","29","18"
"2015","09","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","2","10","52","26"
"2015","09","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","2","9","59","20"
"2015","09","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","2","8","68","31"
"2015","09","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","2","7","49","20"
"2015","09","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","2","6","68","24"
"2015","09","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","2","5","55","35"
"2015","09","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","2","4","47","21"
"2015","09","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","2","3","59","16"
"2015","09","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","2","2","60","19"
"2015","09","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","2","1","19","15"
"2015","09","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","1","15","377","133"
"2015","09","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","1","14","96","32"
"2015","09","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","1","13","106","42"
"2015","09","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","1","12","122","51"
"2015","09","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","1","11","94","42"
"2015","09","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","1","10","107","45"
"2015","09","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","1","9","94","52"
"2015","09","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","1","8","70","27"
"2015","09","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","1","7","51","32"
"2015","09","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","1","6","181","139"
"2015","09","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","1","5","130","103"
"2015","09","150113","LIMA","LIMA","JESUS MARIA","SANIDAD DEL EJERCITO DEL PERU","III-1","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","1","4","45","21"
